test_id	inti_type	pre_prob	bacterial_host	pre_prob	resistance_category
NZ_JAEHGD010000001.1|WP_198243539.1|Group02_2	Group02	0.99997544	Gammaproteobacteria	0.99887675	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
JAHHGG010000016.1|MBT3029388.1|Group02_2	Group02	0.99997354	Gammaproteobacteria	0.99969995	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
JAEHNX010000046.1|MBJ6611704.1|Group02_2	Group02	0.9999604	Gammaproteobacteria	0.99996126	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
CP050890.1|QQO57961.1|Group02_2	Group02	0.99995697	Gammaproteobacteria	0.9889749	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
VMRY01000003.1|TVT60023.1|Group02_2	Group02	0.999828	Gammaproteobacteria	0.99437946	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
CP050890.1|QQO54877.1|Group02_2	non-inti				
DRRN01000293.1|HHC74183.1|Group02_2	Group02	0.9999672	Gammaproteobacteria	0.9997609	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
DRKM01000286.1|HEB67775.1|Group02_2	Group02	0.9998497	Gammaproteobacteria	0.967558	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
JAFITY010000015.1|MBN4063494.1|Group02_2	non-inti				
WGLP01000002.1|MBI1423115.1|Group02_2	Group02	0.9999285	Gammaproteobacteria	0.98813975	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
JH603168.1|EIC23404.1|Group02_2	Group02	0.9999926	Gammaproteobacteria	0.99995184	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,bleomycin,chloramphenicol,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan,trimethoprim
LWFK01001093.1|KZY83491.1|Group02_2	Group02	0.99998057	Gammaproteobacteria	0.999985	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline,trimethoprim
DROA01000006.1|HHJ38050.1|Group02_2	Group02	0.9997291	Gammaproteobacteria	0.96818763	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
JAHJAI010000117.1|MBU0656838.1|Group02_2	Group02	0.9999579	Gammaproteobacteria	0.99985373	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
VMSS01000219.1|MBA3004446.1|Group02_2	Group02	0.99987364	Deltaproteobacteria	0.8179382	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline
DTXX01000515.1|HID49249.1|Group02_2	Group02	0.99991286	Gammaproteobacteria	0.97687244	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
NHSO01000106.1|MBK5970459.1|Group02_2	Group02	0.9999919	Gammaproteobacteria	0.99974734	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,bleomycin,chloramphenicol,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan,trimethoprim
Unknown|WP_077243863.1|Group02_2	Group02	0.999979	Gammaproteobacteria	0.9994753	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_JH651384.1|WP_154724604.1|Group02_2	Group02	0.9999728	Gammaproteobacteria	0.9984724	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
LVJW01000006.1|ODB84577.1|Group02_2	Group02	0.9999875	Gammaproteobacteria	0.9999865	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan,trimethoprim
VJOO01000003.1|TSE37867.1|Group02_2	Group02	0.99978644	Betaproteobacteria	0.9290992	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,isoniazid,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline,triclosan
PQCO01000318.1|PUD98199.1|Group02_2	Group02	0.9999566	Gammaproteobacteria	0.9998747	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
WTCM01000181.1|NOQ64613.1|Group02_2	Group02	0.99990904	Gammaproteobacteria	0.9987587	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
LSNW01000002.1|KXJ42067.1|Group02_2	Group02	0.9997601	Gammaproteobacteria	0.99674535	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
MNZP01000219.1|OIP87009.1|Group01_2	Group01	0.9937127	Deltaproteobacteria	0.6422124	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
JACQZD010000201.1|MBI4839223.1|Group01_2	Group01	0.99978	Zetaproteobacteria	0.48543286	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
JAHITY010000110.1|MBU1044807.1|Group01_2	Group01	0.99991095	Zetaproteobacteria	0.9785597	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
JAAXOK010000041.1|MBC2737469.1|Group01_2	Group01	0.9990368	Deltaproteobacteria	0.9071286	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline
MVZH01000004.1|OPZ31585.1|Group01_2	Group01	0.99612266	Zetaproteobacteria	0.96406156	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
Unknown|WP_197904648.1|Group01_2	non-inti				
QZIK01000103.1|RJR20318.1|Group01_2	non-inti				
PGYB01000017.1|PKL41513.1|Group01_2	Group01	0.99968255	Zetaproteobacteria	0.99800533	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
RPGP01000028.1|RZB32297.1|Group01_2	Group01	0.99992526	Deltaproteobacteria	0.9743876	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline
Unknown|WP_166031809.1|Group01_2	non-inti				
VGJL01000035.1|MBM3286842.1|Group01_2	Group01	0.999866	Zetaproteobacteria	0.9884791	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline
QNBK01000392.1|RKX82650.1|Group01_2	non-inti				
JACQXF010000053.1|MBI4687186.1|Group01_2	Group01	0.9999287	Zetaproteobacteria	0.99349046	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
JAFGYA010000193.1|MBN2587602.1|Group01_2	non-inti				
VGRY01000036.1|MBM4340220.1|Group01_2	Group01	0.99966323	Deltaproteobacteria	0.76839226	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
PEVN01000089.1|PIU95005.1|Group01_2	Group01	0.9999496	Zetaproteobacteria	0.9995066	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,ethambutol,fosfomycin,glycopeptide,isoniazid,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline,triclosan,trimethoprim
JAGOKQ010000128.1|MBP7106852.1|Group01_2	Group01	0.99993014	Spirochaetia	0.99935514	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
Unknown|WP_083257564.1|Group01_2	Group01	0.99930656	Spirochaetia	0.9507293	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
JACREW010000142.1|MBI5212986.1|Group01_2	Group01	0.9997938	Zetaproteobacteria	0.9789149	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
JAERRQ010000089.1|MBL0699757.1|Group01_2	non-inti				
JAFGYD010000108.1|MBN2617845.1|Group01_2	Group01	0.9997898	Spirochaetia	0.99400735	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline
JAHJIP010000491.1|MBU1754617.1|Group01_2	Group01	0.99994123	Zetaproteobacteria	0.8520268	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
Unknown|WP_217907600.1|Group01_2	Group01	0.998961	Deltaproteobacteria	0.60742825	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
MHBH01000021.1|OGV42194.1|Group01_2	Group01	0.99871004	Zetaproteobacteria	0.6602871	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
VGSK01000183.1|MBM4314078.1|Group01_2	Group01	0.999882	Deltaproteobacteria	0.84674054	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
LKUE01000253.1|KQC13373.1|Group01_2	Group01	0.99978787	Deltaproteobacteria	0.9388888	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
PNOC01000087.1|MBA4374448.1|Group01_2	Group01	0.99981576	Thermodesulfovibrionia	0.56332934	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
LADR01000006.1|KJS33773.1|Group01_2	Group01	0.99994814	Deltaproteobacteria	0.98190975	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline
JAAYUZ010000087.1|NLJ09951.1|Group01_2	non-inti				
JADHXQ010000150.1|MBL7221963.1|Group01_2	Group01	0.99964905	Phycisphaerae	0.9441397	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
DTYS01000276.1|HIE04855.1|Group01_2	Group01	0.99995136	Zetaproteobacteria	0.9647275	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
MHDM01000082.1|OGW04601.1|Group01_2	Group01	0.9999758	Zetaproteobacteria	0.87557024	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
MTEQ01000103.1|OQW98139.1|Group01_2	Group01	0.99976724	Deltaproteobacteria	0.97587115	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline
JAGOJW010000020.1|MBP7137995.1|Group01_2	non-inti				
JAHILU010000052.1|MBU4318142.1|Group01_2	Group01	0.99985254	Zetaproteobacteria	0.8701573	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline
MAGO01000001.1|OCC16385.1|Group01_2	Group01	0.99978036	Deltaproteobacteria	0.7726727	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
JAHILI010000098.1|MBU4307968.1|Group01_2	Group01	0.9999168	Zetaproteobacteria	0.5739367	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,mupirocin,peptide,quinolone,rifamycin,tetracycline
Unknown|WP_013907973.1|Group01_2	Group01	0.9995975	Thermodesulfobacteria	0.99909675	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
VGIY01000183.1|MBM3317759.1|Group01_2	Group01	0.999818	Zetaproteobacteria	0.97993636	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
DTXB01000408.1|HID02522.1|Group01_2	Group01	0.9999176	Deltaproteobacteria	0.9963989	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,glycopeptide,multidrug,mupirocin,peptide,quinolone,rifamycin,tetracycline
JAFDHF010000090.1|MBW2059598.1|Group01_2	non-inti				
DRCY01000207.1|HDO25723.1|Group01_2	Group01	0.9999589	Zetaproteobacteria	0.9590654	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
JAEINK010000084.1|MBI9104816.1|Group01_2	Group01	0.99986625	Spirochaetia	0.9973246	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline
PGYA01000103.1|PKL42961.1|Group01_2	Group01	0.99989736	Zetaproteobacteria	0.92030543	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
JAGOQD010000013.1|MBP6876228.1|Group01_2	Group01	0.9995435	Zetaproteobacteria	0.9020591	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
JAFDKJ010000403.1|MBW1814197.1|Group01_2	Group01	0.9993819	Deltaproteobacteria	0.9335206	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
JACNJB010000464.1|MBC8392774.1|Group01_2	Group01	0.9999155	Deltaproteobacteria	0.96367836	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,multidrug,mupirocin,peptide,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline
RBNG01000051.1|MBL1170625.1|Group01_2	Group01	0.9998932	Candidatus Brocadiia	0.9804113	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline
JAAZOZ010000253.1|NMC91864.1|Group01_2	Group01	0.9998995	Deltaproteobacteria	0.9954725	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,tetracycline
JAEINJ010000023.1|MBI9109238.1|Group01_2	Group01	0.99975854	Spirochaetia	0.9575621	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
MHHC01000038.1|OGX42788.1|Group01_2	Group01	0.99991727	Zetaproteobacteria	0.7395543	MLS,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
JACNKZ010000047.1|MBC8206464.1|Group01_2	Group01	0.99975437	Zetaproteobacteria	0.72060853	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
BDTS01000093.1|GBE41447.1|Group01_2	Group01	0.9996038	Zetaproteobacteria	0.96722364	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
JAACTU010000008.1|NCO67029.1|Group01_2	Group01	0.9998776	Zetaproteobacteria	0.98824733	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
PFJQ01000048.1|PIX89541.1|Group01_2	Group01	0.99886596	Zetaproteobacteria	0.9786678	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
RPRI01000311.1|RPH47344.1|Group01_2	Group01	0.99820924	Deltaproteobacteria	0.86899775	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
JADJHG010000001.1|MBK7207664.1|Group01_2	Group01	0.99969006	Zetaproteobacteria	0.97035855	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
JABFSA010000013.1|NOT24948.1|Group01_2	Group01	0.99994206	Zetaproteobacteria	0.879454	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline
JAFDLP010000377.1|MBW1729011.1|Group01_2	Group01	0.9999281	Deltaproteobacteria	0.9918656	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,multidrug,mupirocin,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
DMAR01000499.1|HAE40090.1|Group01_2	Group01	0.99961936	Zetaproteobacteria	0.99258924	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
JABMPJ010000228.1|NQU41625.1|Group01_2	Group01	0.9998628	Zetaproteobacteria	0.9783296	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
Unknown|WP_222126157.1|Group01_2	non-inti				
RZZR01000016.1|NCC24253.1|Group01_2	Group01	0.99982834	Deltaproteobacteria	0.9215511	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
QMLP01000550.1|RLB10405.1|Group01_2	Group01	0.9998355	Deltaproteobacteria	0.7805801	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
JADHWG010000004.1|MBL7072345.1|Group01_2	Group01	0.99201643	Zetaproteobacteria	0.8331506	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
Unknown|WP_007280543.1|Group01_2	non-inti				
JQOA01000031.1|KFZ45085.1|Group01_2	Group01	0.9993237	Deltaproteobacteria	0.78206366	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
PFKP01000684.1|PIY44042.1|Group01_2	Group01	0.99997425	Zetaproteobacteria	0.99430853	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,ethambutol,fosfomycin,glycopeptide,isoniazid,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline,triclosan,trimethoprim
MGRA01000009.1|OGQ13847.1|Group01_2	Group01	0.99996495	Deltaproteobacteria	0.8235988	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
QHOZ01000055.1|PYK31472.1|Group05_2	Group05	0.99995077	Zetaproteobacteria	0.77976245	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
BBJB01000055.1|GBO53665.1|Group05_2	Group05	0.99999475	Zetaproteobacteria	0.9544926	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
DVEE01000281.1|HIK45146.1|Group05_2	Group05	0.9999479	Zetaproteobacteria	0.8493035	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
JACDFM010000089.1|MBA3769616.1|Group05_2	Group05	0.99811554	Blastocatellia	0.96087986	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
NZ_AP021876.1|WP_155322972.1|Group05_2	Group05	0.9996877	Deltaproteobacteria	0.9990872	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
LN849974.1|CRK54785.1|Group05_2	Group05	0.9999628	Zetaproteobacteria	0.99774605	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline
LN775150.1|CEN54798.1|Group05_2	Group05	0.99984825	Zetaproteobacteria	0.85604966	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
DSAP01000111.1|HDQ45352.1|Group05_2	Group05	0.99998283	Zetaproteobacteria	0.7677534	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
JACIWX010000001.1|MBC7232150.1|Group05_2	Group05	0.99535334	Zetaproteobacteria	0.8888968	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
JACCSP010000042.1|MBA3513152.1|Group05_2	Unclassified	0.26988074	Zetaproteobacteria	0.3713421	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
QHQW01000318.1|PYL57837.1|Group05_2	Group05	0.9999838	Zetaproteobacteria	0.99684983	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,multidrug,mupirocin,peptide,quinolone,rifamycin,tetracycline
VBBY01000032.1|TMI11046.1|Group05_2	Group05	0.9993406	Betaproteobacteria	0.904109	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
RFUM01000484.1|NBS59593.1|Group05_2	Group05	0.9998647	Betaproteobacteria	0.90280783	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
JACCVS010000175.1|MBA2732059.1|Group05_2	Group05	0.9999801	Zetaproteobacteria	0.99236155	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
LN775089.1|CEN54737.1|Group05_2	Group05	0.99993944	Zetaproteobacteria	0.9814254	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
Unknown|WP_166282191.1|Group05_2	Group05	0.99999344	Zetaproteobacteria	0.98633504	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
JAFEAS010000049.1|MBS1965279.1|Group05_2	Group05	0.9984238	Zetaproteobacteria	0.46941948	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
LN775024.1|CEN54672.1|Group05_2	Group05	0.9999975	Zetaproteobacteria	0.8191021	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_JACJRC010000024.1|WP_190575179.1|Group05_2	Group05	0.9999199	Zetaproteobacteria	0.99799585	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
