test_id	inti_type	pre_prob	bacterial_host	pre_prob	resistance_category
AAXOOE010000116.1|EGR4466338.1|Group15_1	Group04	0.9995616	Spirochaetia	0.7901768	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline
KQ257215.1|KNA48517.1|Group15_1	Group08	0.53322196	Gammaproteobacteria	0.7138998	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_PNCM01000049.1|WP_138568999.1|Group15_1	Group04	0.9997538	Spirochaetia	0.98682183	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
AAXNXK010000049.1|EGR2417064.1|Group15_1	Group06	0.43428966	Opitutae	0.42537683	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_PKNI01000102.1|WP_038881934.1|Group15_1	Group06	0.44053543	Gammaproteobacteria	0.31199476	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,isoniazid,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_AHCA01000001.1|WP_036980292.1|Group15_1	Group11	0.31730837	Zetaproteobacteria	0.48288178	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
NZ_JACJDT010000051.1|WP_182719353.1|Group15_1	Group04	0.5438931	Zetaproteobacteria	0.3350516	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,isoniazid,multidrug,peptide,quinolone,rifamycin,tetracycline,triclosan
JAAEYZ010000033.1|MBR9874900.1|Group15_1	Group08	0.6311701	Betaproteobacteria	0.37063566	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_CP018321.1|WP_101563427.1|Group15_1	Unclassified	0.57353014	Gammaproteobacteria	0.60911036	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline,triclosan
NZ_NNQE01000014.1|WP_069501859.1|Group15_1	Group08	0.6164799	Opitutae	0.34719342	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
CP003845.1|AFT77107.1|Group15_1	Group04	0.99996686	Zetaproteobacteria	0.8379546	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,isoniazid,multidrug,peptide,quinolone,rifamycin,tetracycline,triclosan
NZ_CP015512.1|WP_085761132.1|Group15_1	Group04	0.55868655	Gammaproteobacteria	0.3570174	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline,triclosan
NZ_SAIS01000033.1|WP_133471801.1|Group15_1	Group08	0.7193927	Gammaproteobacteria	0.5913007	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,isoniazid,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_JADYXO010000001.1|WP_197175201.1|Group15_1	Unclassified	0.4880822	Zetaproteobacteria	0.19559439	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,ethambutol,glycopeptide,isoniazid,multidrug,peptide,quinolone,rifamycin,tetracycline,triclosan
AAXMQF010000035.1|EGQ8512308.1|Group15_1	Group06	0.6526678	Zetaproteobacteria	0.3351558	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
AAXNZX010000005.1|EGR2741355.1|Group15_1	Group04	0.9802793	Zetaproteobacteria	0.46862605	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_SEUL01000046.1|WP_149605093.1|Group15_1	Group15	0.6639935	Gammaproteobacteria	0.33154643	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_NNNG01000013.1|WP_140147234.1|Group15_1	Group02	0.32441503	Gammaproteobacteria	0.7037493	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_CP031760.1|WP_119232311.1|Group15_1	Group04	0.9979413	Chlorobia	0.99700445	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_QGQU01000001.1|WP_109874774.1|Group15_1	Group15	0.31272125	Gammaproteobacteria	0.44022566	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_JAGJDY010000003.1|WP_211070025.1|Group15_1	Group15	0.32115242	Deltaproteobacteria	0.45722345	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,multidrug,nitrofurantoin,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline,trimethoprim
NZ_SEUL01000059.1|WP_149605551.1|Group15_1	Group15	0.8285063	Zetaproteobacteria	0.38252762	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,fosfomycin,glycopeptide,multidrug,nitrofurantoin,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline,trimethoprim
NZ_WXWL01000049.1|WP_161426240.1|Group15_1	Group02	0.44822413	Deltaproteobacteria	0.22487131	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
CP018023.1|APD85042.1|Group15_1	Group02	0.38404375	Deltaproteobacteria	0.489998	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_MBQA01000067.1|WP_069019615.1|Group15_1	Group04	0.997968	Spirochaetia	0.63878745	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
JACBQY010000005.1|MBM4840416.1|Group15_1	Group04	0.9996182	Zetaproteobacteria	0.82337856	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
JAHJOW010000214.1|MBU1309685.1|Group15_1	Unclassified	0.6720159	Deltaproteobacteria	0.24070424	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
AAOMMJ010000040.1|EDW8572546.1|Group15_1	Group04	0.3963591	Chlorobia	0.29916522	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
CP006004.1|AGQ91106.1|Group15_1	Group04	0.7315283	Zetaproteobacteria	0.41134486	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,ethambutol,fosfomycin,glycopeptide,isoniazid,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
JACBSX010000003.1|MBM5067037.1|Group15_1	Group04	0.5383515	Gammaproteobacteria	0.63388085	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,isoniazid,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_JACGUX010000065.1|WP_182181173.1|Group15_1	Group08	0.75822425	Zetaproteobacteria	0.5641386	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,fosfomycin,glycopeptide,isoniazid,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_MCWZ01000294.1|WP_102405203.1|Group15_1	Group04	0.8072216	Zetaproteobacteria	0.3218238	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,isoniazid,multidrug,peptide,quinolone,rifamycin,tetracycline,triclosan
NZ_JWSV02000003.1|WP_005494794.1|Group15_1	Group04	0.9845989	Zetaproteobacteria	0.54908925	MLS,aminoglycoside,multidrug,pleuromutilin,tetracycline
NZ_QRRJ01000019.1|WP_140371576.1|Group15_1	Group08	0.76198244	Betaproteobacteria	0.540845	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,fosfomycin,glycopeptide,isoniazid,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_WUWI01000032.1|WP_206445652.1|Group15_1	Group04	0.98562384	Zetaproteobacteria	0.74189544	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_CP046782.1|WP_083110909.1|Group15_1	Group08	0.54076964	Zetaproteobacteria	0.21863338	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,isoniazid,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline,triclosan
AAXMXH010000021.1|EGQ9501973.1|Group15_1	Group04	0.4392957	Gammaproteobacteria	0.4812331	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
NZ_JAEFCD010000004.1|WP_198814790.1|Group15_1	Group04	0.9995876	Zetaproteobacteria	0.8576971	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
NZ_JMQN01000046.1|WP_036190021.1|Group15_1	Group04	0.9955226	Chlorobia	0.9997086	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_CP078724.1|WP_218763070.1|Group15_1	Group15	0.39887357	Gammaproteobacteria	0.5842585	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_FIZX01000001.1|WP_082804268.1|Group15_1	Group11	0.2685929	Deltaproteobacteria	0.5124839	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_NNPL01000280.1|WP_140063850.1|Group15_1	Group04	0.81347406	Gammaproteobacteria	0.28030822	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,ethambutol,glycopeptide,isoniazid,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_WTLA01000001.1|WP_166376344.1|Group15_1	Group08	0.50559103	Gammaproteobacteria	0.4058729	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline,triclosan
NZ_JAKILJ010000031.1|WP_188925706.1|Group15_1	Group04	0.9980274	Zetaproteobacteria	0.9874506	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_PKMB01000070.1|WP_101945176.1|Group15_1	Group08	0.97579724	Gammaproteobacteria	0.3933724	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_KB905170.1|WP_019028989.1|Group15_1	Group08	0.7857905	Zetaproteobacteria	0.27319133	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline,triclosan
NZ_VTXU01000096.1|WP_171393507.1|Group15_1	Unclassified	0.6494234	Zetaproteobacteria	0.2769721	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_AHHF01000035.1|WP_004742842.1|Group15_1	Group04	0.85082424	Spirochaetia	0.5275827	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_SEUK01000053.1|WP_149614898.1|Group15_1	Group04	0.56077147	Zetaproteobacteria	0.37036046	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_VSFT01000028.1|WP_148525901.1|Group15_1	Group06	0.28447226	Deltaproteobacteria	0.69413406	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan,trimethoprim
NZ_JACHHU010000006.1|WP_184423424.1|Group15_1	Group04	0.27184048	Gammaproteobacteria	0.2316217	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_AUXY01000077.1|WP_063362767.1|Group15_1	Group04	0.99993086	Spirochaetia	0.9999304	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
NZ_CP078631.1|WP_218743251.1|Group15_1	Group15	0.59571064	Zetaproteobacteria	0.2558459	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,multidrug,nitrofurantoin,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_JAATOR010000093.1|WP_167413405.1|Group15_1	Group08	0.39429706	Gammaproteobacteria	0.52619874	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_VFOJ01000001.1|WP_123325897.1|Group15_1	Group15	0.60580987	Gammaproteobacteria	0.67470443	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_NRDJ01000001.1|WP_116870328.1|Group15_1	Group04	0.83373225	Betaproteobacteria	0.29220334	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan,trimethoprim
NZ_JMCG01000002.1|WP_039431550.1|Group15_1	Group08	0.93626857	Gammaproteobacteria	0.33219066	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,isoniazid,multidrug,peptide,quinolone,rifamycin,tetracycline,triclosan
CR954246.1|CAI86536.1|Group15_1	Group04	0.99743396	Spirochaetia	0.8334294	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_AUYA01000027.1|WP_063355644.1|Group15_1	Group06	0.4708661	Gammaproteobacteria	0.749332	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,isoniazid,multidrug,peptide,quinolone,rifamycin,tetracycline,triclosan
NZ_CP011477.1|WP_047011501.1|Group15_1	Group07	0.8223934	Gammaproteobacteria	0.5254589	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,isoniazid,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline,triclosan
DACQGC010000008.1|HAS6086110.1|Group15_1	Group06	0.4850113	Zetaproteobacteria	0.3236911	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
AAXNOQ010000081.1|EGR1411734.1|Group15_1	Group07	0.55764365	Betaproteobacteria	0.24311998	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,isoniazid,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_JAGJEG010000009.1|WP_211055554.1|Group15_1	Group04	0.9984257	Zetaproteobacteria	0.77528775	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline,triclosan
NZ_JANFVC010000007.1|WP_140156307.1|Group15_1	Group15	0.28935298	Zetaproteobacteria	0.26309508	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,multidrug,nitrofurantoin,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan,trimethoprim
NZ_CAJDZK010000003.1|WP_182028972.1|Group15_1	Group06	0.35283017	Gammaproteobacteria	0.30127165	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,isoniazid,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
PASF01000011.1|MBC54497.1|Group15_1	Group08	0.5160885	Gammaproteobacteria	0.3327814	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_QOUW02000111.1|WP_085319995.1|Group15_1	Group04	0.98032355	Zetaproteobacteria	0.8944455	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_JANFRT010000111.1|WP_033928117.1|Group15_1	Group08	0.78044885	Gammaproteobacteria	0.58935905	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan,trimethoprim
NZ_NNIY01000014.1|WP_140082492.1|Group15_1	Group08	0.90059215	Gammaproteobacteria	0.4877881	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,isoniazid,multidrug,peptide,quinolone,rifamycin,tetracycline,triclosan
NZ_JAHKPB010000029.1|WP_102270532.1|Group15_1	Group08	0.88151217	Deltaproteobacteria	0.4463185	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_POSL01000007.1|WP_102963415.1|Group15_1	Unclassified	0.6629449	Zetaproteobacteria	0.39005402	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline
NZ_PNCO02000002.1|WP_138524738.1|Group15_1	Group08	0.8095391	Betaproteobacteria	0.39879462	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,isoniazid,multidrug,peptide,quinolone,rifamycin,tetracycline,triclosan
NZ_UHIS01000005.1|WP_004397167.1|Group15_1	Group15	0.282242	Zetaproteobacteria	0.2133086	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_VIPK01000042.1|WP_085602647.1|Group15_1	Group04	0.99985945	Spirochaetia	0.99966633	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_BBPJ01000005.1|WP_041058400.1|Group15_1	Group15	0.7760143	Zetaproteobacteria	0.34124935	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_VOLR01000064.1|WP_146801350.1|Group15_1	Unclassified	0.30978447	Deltaproteobacteria	0.16988173	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
PAUX01000027.1|MBD56062.1|Group15_1	Group04	0.99951875	Zetaproteobacteria	0.91965646	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_MT219826.1|WP_113454255.1|Group15_1	Group15	0.4192788	Zetaproteobacteria	0.26472157	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,ethambutol,fosfomycin,glycopeptide,isoniazid,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_BAFK01000019.1|WP_040552246.1|Group15_1	Group08	0.42858952	Gammaproteobacteria	0.46259925	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline,triclosan
NZ_CP046835.1|WP_158123521.1|Group15_1	Unclassified	0.5281889	Gammaproteobacteria	0.27778423	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,isoniazid,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_JACJDY010000021.1|WP_182672626.1|Group15_1	Group04	0.6452949	Gammaproteobacteria	0.4128262	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
NZ_JABUZB010000006.1|WP_193038534.1|Group15_1	Group04	0.47765675	Gammaproteobacteria	0.5170578	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,isoniazid,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_MWPV01000001.1|WP_086742183.1|Group15_1	Group08	0.69399905	Deltaproteobacteria	0.3663675	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
JAGPVU010000092.1|MBQ0724661.1|Group15_1	Group08	0.251563	Gammaproteobacteria	0.21113294	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan,trimethoprim
NZ_PKNF01000114.1|WP_039973759.1|Group15_1	Group11	0.26825288	Deltaproteobacteria	0.40717682	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_AP022624.1|WP_203983647.1|Group15_1	Group06	0.22981727	Gammaproteobacteria	0.64516264	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
AAXMMQ010000023.1|EGQ8091930.1|Group15_1	Group04	0.99923205	Zetaproteobacteria	0.4677729	aminoglycoside,multidrug,pleuromutilin
NZ_NNQK01000072.1|WP_140167495.1|Group15_1	Group04	0.33396947	Betaproteobacteria	0.22743121	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
JAEPHJ010000279.1|MBK4584373.1|Group08_1	Group04	0.70993173	Gammaproteobacteria	0.54255074	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,isoniazid,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
MG717485.1|AVV61736.1|Group08_1	Group04	0.9094903	Planctomycetia	0.5415563	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
AAQXTV010000211.1|EEQ6720588.1|Group08_1	Group08	0.61214453	Gammaproteobacteria	0.46416023	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,isoniazid,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
NZ_CP016448.1|WP_069040593.1|Group08_1	Group06	0.40220493	Gammaproteobacteria	0.59540033	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
